customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AVGMonthlySpend,Churn_Predicted,Churn_Probability
8510-TMWYB,0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,3246.45,No,59.026363636363634,No,0.022674357347771765
3258-ZKPAI,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.6,8337.45,No,114.21164383561644,No,0.054176725607136156
1428-IEDPR,1,0,0,0,52,1,2,1,2,0,2,2,2,2,2,1,2,109.3,5731.4,No,108.13962264150943,No,0.09551062518546682
5298-GSTLM,0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,101.4,6176.6,No,101.25573770491803,No,0.2248399155231668
4450-YOOHP,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1905.4,No,47.635000000000005,No,0.3752094435392233
6728-CZFEI,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,931.9,No,58.24375,No,0.12136911987435386
5748-RNCJT,1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,7348.8,Yes,104.98285714285714,No,0.09802057096620458
3653-NCRDJ,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,776.25,No,17.642045454545453,No,0.02661020071434975
6121-TNHBO,0,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,83.0,5243.05,No,81.92265625,No,0.03093758851994357
5119-NZPTV,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.1,141.65,No,47.21666666666667,Yes,0.6746537002476805
6519-ZHPXP,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.3,7679.65,No,105.20068493150684,No,0.03185345188448324
7739-LAXOG,0,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2954.5,Yes,89.53030303030303,No,0.458700134616113
3472-QPRCH,1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,1006.9,No,24.558536585365854,No,0.011871320415729678
8224-UAXBZ,0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,45.35,2540.1,No,43.05254237288136,No,0.06664458409088293
9610-WCESF,1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,3097.2,No,45.54705882352941,No,0.01102535828092345
9776-CLUJA,0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3807.35,Yes,73.21826923076922,No,0.3096173661407398
2486-WYVVE,1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,79.3,2484.0,No,77.625,No,0.18892363765394454
3865-ZYKAD,1,1,1,0,69,1,2,1,2,2,0,0,0,0,0,1,1,84.9,5785.65,No,82.65214285714285,No,0.20640566855238038
1422-DGUBX,1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,2619.15,No,79.36818181818182,No,0.20248084298722224
2999-AANRQ,0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,1524.85,No,69.31136363636364,No,0.020298793297909557
8668-KNZTI,1,0,0,0,52,1,0,0,2,0,2,0,0,0,1,0,2,53.75,2790.65,No,52.65377358490567,No,0.024497626347382902
0480-KYJVA,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.25,1784.5,No,24.445205479452056,No,0.003903796033390288
6034-ZRYCV,0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3937.45,Yes,53.93767123287671,No,0.042263123356761474
9746-YKGXB,1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,2276.1,No,42.945283018867926,No,0.04277324534754599
3926-YZVVX,0,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,50.05,2029.05,No,48.31071428571428,No,0.030325953523728313
6000-UKLWI,1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.15,802.35,No,19.103571428571428,No,0.010333842999708532
2079-FBMZK,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,418.4,Yes,59.771428571428565,Yes,0.5806167707617174
6332-FBZRI,1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,69.35,4653.25,No,68.43014705882354,No,0.019989825587444617
2096-XOTMO,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,275.9,No,16.22941176470588,No,0.09741786105696598
3266-FTKHB,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,343.45,No,19.08055555555556,No,0.02182170201642816
8221-EQDGL,1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61.0,2130.45,No,59.17916666666666,No,0.08750631732753165
2346-LOCWC,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1191.4,No,20.193220338983053,No,0.004243438436992643
6608-QQLVK,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,50.5,50.5,Yes,25.25,Yes,0.5627732388931015
0298-XACET,1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,2554.0,No,48.18867924528302,No,0.023216318499444406
7560-QJAVJ,0,0,0,0,70,1,0,0,2,0,2,2,2,2,2,0,0,79.6,5589.45,No,78.72464788732394,No,0.009844621764161949
2995-YWTCD,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,467.7,No,23.385,No,0.03225707367162695
3551-HUAZH,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,Yes,37.2,Yes,0.8778088864481218
9137-UIYPG,0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,3756.45,No,104.34583333333332,No,0.30144022268496556
2809-ZMYOQ,0,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,101.35,3334.9,No,101.05757575757576,Yes,0.60422169618403
5084-OOVCJ,0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,920.5,No,51.138888888888886,No,0.11948923544295542
0254-WWRKD,0,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,50.55,3431.75,No,50.46691176470589,No,0.01629571426647237
7727-SHVZV,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,150.35,No,15.035,No,0.12037447788780407
6302-JGYRJ,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2587.7,Yes,80.865625,No,0.118444253821017
5339-PXDVH,1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,367.95,No,73.59,Yes,0.6101122177008566
2205-LPVGL,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,5125.75,No,86.87711864406779,No,0.07448828919033522
8782-NUUOL,1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79.0,4801.1,No,78.70655737704918,No,0.032313085188180136
3685-YLCMQ,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,6219.6,Yes,105.41694915254236,No,0.22917306352755595
7601-WFVZV,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,No,9.775,No,0.2164782080923405
4609-KNNWG,0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,550.1,No,19.64642857142857,No,0.013546176862202934
4868-AADLV,1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,116.25,7862.25,No,117.34701492537312,No,0.14741578872882408
9529-OFXHY,1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,1242.2,No,77.6375,Yes,0.5370542872412415
8634-MPHTR,1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4871.05,Yes,101.48020833333334,Yes,0.5829810731288491
2669-QVCRG,0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,3190.65,No,75.96785714285714,No,0.32134670358989215
2478-EEWWM,1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2666.75,No,44.44583333333333,No,0.25353023635810823
9174-IHETN,0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3533.6,No,69.28627450980392,No,0.03339662453922546
2233-TXSIU,1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,792.15,No,44.00833333333333,No,0.11424730741451157
9644-UMGQA,1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,295.65,No,42.23571428571428,No,0.2381499053084303
3256-EZDBI,1,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,29.45,1459.35,No,28.064423076923077,No,0.17366512548353868
8761-NSOBC,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,4398.15,Yes,97.73666666666666,No,0.2635606275569417
0419-YAAPX,1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,4297.95,No,85.959,No,0.2988887715946361
8413-VONUO,1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,95.65,167.3,Yes,55.76666666666667,Yes,0.813761919963952
0872-CASZJ,1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,69.1,4096.9,No,68.28166666666667,No,0.05298822121221601
4726-DLWQN,1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,70.35,3454.6,No,67.73725490196078,No,0.15502812790721499
8164-OCKUJ,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,20.6,1286.0,No,21.433333333333334,No,0.004600992269543102
3094-JOJAI,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,74.15,1387.0,No,73.0,No,0.43552006509354446
9494-MRNYX,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,0,2,75.05,786.3,No,71.48181818181818,No,0.4896374609494271
2599-CZABP,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,641.25,No,42.75,No,0.10690106220780951
7945-PRBVF,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,21.45,705.45,No,19.59583333333333,No,0.010877901662234334
4544-RXFMG,1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,1,3,43.45,345.5,No,38.388888888888886,No,0.16559771126509568
0859-YGKFW,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.05,345.9,No,18.20526315789473,No,0.03487205259390906
1150-FTQGN,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,5811.8,No,95.27540983606558,No,0.07135413402250537
9223-UCPVT,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,94.4,Yes,47.2,Yes,0.8693704646930344
7196-LIWRH,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,124.45,No,17.77857142857143,No,0.03312284598533189
5448-VWNAM,0,0,0,1,19,1,2,0,2,2,0,2,2,0,0,1,3,75.9,1375.6,No,68.78,No,0.2059964105441256
1177-XZBJL,1,0,1,1,53,1,2,0,2,2,0,2,0,0,1,0,0,64.15,3491.55,No,64.65833333333333,No,0.016253202559050817
3518-FSTWG,1,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,0,109.55,7920.7,No,108.5027397260274,No,0.09476248375324722
9330-VOFSZ,0,0,1,0,60,1,2,1,0,2,2,2,2,2,2,1,1,110.8,6640.7,No,108.8639344262295,No,0.11130764705255115
4351-QLCSU,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,55.0,55.0,Yes,27.5,Yes,0.6269672070776595
0939-EREMR,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,718.1,No,51.29285714285714,No,0.12762785825532386
9389-ACWBI,0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,69.95,320.4,No,53.4,No,0.48255220971336277
5419-JPRRN,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.45,101.45,Yes,50.725,Yes,0.9452036491287908
3644-QXEHN,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97.0,1334.45,No,95.31785714285716,No,0.473181663914143
2911-IJORQ,1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,1,0,90.6,3358.65,No,88.38552631578948,No,0.087072235361468
5921-NGYRH,1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,73.55,4764.0,No,73.29230769230769,No,0.1567700974834299
2100-BDNSN,0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,67.95,350.3,Yes,58.38333333333333,No,0.3280937879553914
5998-DZLYR,0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,94.35,5703.0,No,91.98387096774194,No,0.06763999509047679
0488-GSLFR,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5,69.5,Yes,34.75,Yes,0.7905061165652303
9318-NKNFC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,18.85,Yes,9.425,No,0.28557525719513327
3985-HOYPM,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.4,525.55,No,19.46481481481481,No,0.035412313219491655
9728-FTTVZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,Yes,34.6,Yes,0.7885970321565737
9548-LERKT,1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,483.15,No,19.326,No,0.019005721924190266
6576-FBXOJ,1,0,1,0,17,0,1,0,0,0,2,2,2,2,1,0,2,54.6,934.8,No,51.93333333333333,No,0.20856399013788085
4310-KEDTB,0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,29.8,786.5,No,29.12962962962963,No,0.2788855004173673
7254-IQWOZ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,Yes,34.825,Yes,0.7938599158280367
2474-BRUCM,1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,0,2,101.85,4086.3,Yes,99.6658536585366,No,0.452342757125147
4062-HBMOS,1,0,0,0,52,1,2,1,0,2,2,0,2,2,0,1,2,103.05,5364.8,No,101.22264150943396,No,0.47693008904286455
0742-NXBGR,0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,1,2,82.3,82.3,Yes,41.15,Yes,0.8056196332784642
2676-ISHSF,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,20.3,No,10.15,No,0.22138986253573886
9236-NDUCW,0,0,0,0,21,0,1,0,2,0,0,2,0,0,2,0,3,35.1,770.4,No,35.018181818181816,No,0.03416991906720661
4753-PADAS,0,0,1,0,67,1,2,1,0,2,2,0,2,2,1,1,0,105.7,6816.95,No,100.24926470588235,No,0.2568626738949954
6103-QCKFX,0,0,1,1,44,1,0,0,2,0,0,2,0,0,0,0,0,56.25,2419.55,No,53.76777777777778,No,0.03815955959380701
7781-EWARA,1,0,1,1,70,0,1,0,0,2,2,2,2,2,1,0,2,60.35,4138.7,No,58.29154929577464,No,0.043032425739162994
6110-OHIHY,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.25,267.6,Yes,66.9,Yes,0.5790879688712707
7018-FPXHH,1,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,0,59.8,3457.45,No,60.657017543859645,No,0.009594176703845256
5889-LFOLL,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,84.6,1115.2,Yes,79.65714285714286,Yes,0.6445629598041844
5708-EVONK,0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,5435.6,Yes,92.12881355932204,No,0.2158409321788243
8708-XPXHZ,0,0,1,1,42,1,2,1,0,0,0,0,2,2,0,1,2,94.2,4186.3,Yes,97.35581395348838,No,0.4782955804179975
0616-ATFGB,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.05,25.05,Yes,12.525,Yes,0.5811561458575055
0572-ZJKLT,0,0,1,1,46,1,2,1,2,0,2,2,0,2,2,0,3,99.65,4630.2,No,98.51489361702129,No,0.04781092452452634
5135-RDDQL,0,0,1,1,63,1,0,0,2,0,0,0,0,0,2,1,0,50.65,3221.25,No,50.33203125,No,0.00900323801178743
1353-LJWEM,1,0,0,0,11,1,0,0,0,2,2,2,0,0,0,1,2,60.9,688.5,No,57.375,No,0.20268189870848827
1794-SWWKL,1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,59.65,867.1,No,54.19375,No,0.23474284015195213
6166-YIPFO,1,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,2,64.7,4746.05,No,65.01438356164384,No,0.0227376800912027
7016-BPGEU,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,1,1,25.1,712.85,Yes,23.761666666666667,No,0.28061735490893397
6876-ADESB,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,48.95,48.95,Yes,24.475,No,0.39431893047579397
9332-GYWLO,0,0,1,1,6,1,0,0,0,0,0,0,2,0,0,0,2,54.85,355.1,No,50.72857142857144,No,0.2744858343454467
1963-SVUCV,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,Yes,22.65,No,0.4438906234098633
4184-VODJZ,1,0,1,1,63,1,2,1,0,2,0,0,0,2,1,1,2,91.35,5764.7,No,90.0734375,No,0.17143122273842415
0220-EBGCE,1,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,85.85,167.3,Yes,55.76666666666667,Yes,0.8041913107409493
1092-WPIVQ,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,25.1,428.45,No,22.55,No,0.028924556104237373
7233-IOQNP,0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,0,0,34.0,1505.35,No,34.2125,No,0.06957942958472808
2834-JKOOW,0,0,0,0,15,0,1,0,2,2,2,2,0,0,1,0,3,45.9,693.45,No,43.340625,No,0.08143731963309594
2754-VDLTR,1,0,0,1,10,1,2,1,0,0,0,0,2,2,0,0,2,95.2,930.4,Yes,84.58181818181818,Yes,0.6325631206863719
2400-FEQME,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.5,1177.95,No,21.03482142857143,No,0.005359269172449178
3190-XFANI,1,0,0,1,49,1,2,1,0,0,0,2,2,2,1,1,0,100.6,5069.65,Yes,101.393,No,0.19214310778422153
7551-DACSP,1,0,1,1,6,1,0,0,0,2,2,0,0,0,0,1,3,55.3,324.25,Yes,46.32142857142857,No,0.31773264267104606
4957-SREEC,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.35,1458.1,No,20.536619718309858,No,0.002829259972016006
7235-NXZCP,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.85,156.4,Yes,52.13333333333333,Yes,0.8153531022960401
0230-UBYPQ,1,1,1,0,63,0,1,0,2,0,0,2,0,0,1,0,0,36.1,2298.9,No,35.9203125,No,0.0229690144581261
4923-ADWXJ,0,0,0,0,25,1,0,0,0,2,0,2,0,2,0,1,0,65.8,1679.65,No,64.60192307692309,No,0.1594679504657784
1763-KUAAW,0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.35,369.6,No,19.45263157894737,No,0.045882253837460356
1104-TNLZA,1,1,1,0,28,1,2,1,0,2,0,2,2,2,0,1,2,105.8,2998.0,No,103.3793103448276,Yes,0.5711387619121743
5195-KPUNQ,0,1,0,0,53,1,0,1,2,2,0,2,0,2,1,1,3,96.75,5206.55,No,96.4175925925926,No,0.10582608865029294
0520-FDVVT,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,102.35,3626.1,Yes,100.725,No,0.2611346526784396
3439-GVUSX,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24.4,24.4,No,12.2,Yes,0.533047116642873
1444-VVSGW,1,0,1,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.65,7968.85,Yes,112.23732394366198,No,0.10554612469110773
5712-PTIWW,1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,2,79.85,152.45,Yes,50.81666666666666,Yes,0.6704449569572865
5949-HGVJL,0,0,1,0,26,1,0,0,0,2,0,2,2,2,0,1,2,73.05,1959.5,No,72.57407407407408,No,0.22153439690145293
5203-XEHAX,0,0,0,0,34,1,0,0,2,2,0,0,0,2,1,0,2,64.35,2053.05,No,58.65857142857144,No,0.052804099225334064
1635-HDGFT,0,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.5,398.55,No,19.9275,No,0.016905919316392345
3315-TOTBP,1,0,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,76.0,1130.85,Yes,70.678125,Yes,0.5964035622912839
8050-XGRVL,0,0,1,1,62,1,0,0,2,0,2,0,0,0,1,0,1,54.75,3425.35,No,54.37063492063492,No,0.015049092875546033
6661-HBGWL,0,1,0,0,42,1,2,1,0,2,2,0,2,2,0,1,0,104.75,4323.45,Yes,100.5453488372093,Yes,0.5522873232363411
1518-VOWAV,0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,74.65,703.55,Yes,70.35499999999999,No,0.30787442484687855
9828-QHFBK,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,2,51.15,1275.7,No,51.028,No,0.15378165884306022
3908-MKIMJ,1,1,1,0,68,0,1,0,2,2,2,0,0,0,2,1,2,41.95,2965.75,No,42.981884057971016,No,0.01948080949209206
5012-YSPJJ,1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,54.35,1647.0,No,51.46875,No,0.09247285366347613
5909-ECHUI,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,56.25,56.25,Yes,28.125,Yes,0.6549739856292532
1309-BXVOQ,1,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,106.1,2249.95,Yes,102.27045454545454,Yes,0.6103048277814881
6728-VOIFY,0,0,1,0,63,1,0,1,0,2,0,0,2,2,1,1,2,96.0,6109.75,No,95.46484375,No,0.19137009603734903
9317-WZPGV,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,0,79.75,159.4,Yes,53.13333333333333,Yes,0.7850231325168218
4891-NLUBA,0,0,1,1,61,0,1,0,0,2,2,2,2,2,2,1,0,61.45,3751.15,No,60.50241935483872,No,0.03161420082014469
2856-HYAPG,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,68.65,68.65,Yes,34.325,Yes,0.7108014148229623
8969-PRHFK,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,19.65,411.25,No,21.644736842105264,No,0.04340790727353432
0661-KQHNK,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,1,19.0,105.5,No,15.071428571428571,No,0.0572483639697675
8709-KRDVL,0,0,0,0,33,1,2,1,0,2,0,0,2,2,0,1,2,100.0,3320.6,No,97.66470588235292,Yes,0.5674889307875315
4488-PSYCG,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,20.25,327.45,Yes,19.261764705882356,No,0.08952678914505215
1427-VERSM,0,0,1,0,56,1,0,1,0,0,2,2,2,2,0,1,2,98.7,5669.5,No,99.46491228070175,No,0.3146933317228865
9801-NOSHQ,1,0,0,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.8,465.45,No,19.39375,No,0.032171190413570964
6339-YPSAH,1,0,0,0,9,1,0,1,0,0,2,0,0,0,0,1,2,73.8,704.3,No,70.42999999999999,No,0.48878170854898095
3621-CEOVK,0,1,1,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.2,1369.8,Yes,91.32,Yes,0.7469006586316691
6906-ANDWJ,1,0,1,1,15,1,2,1,0,0,0,0,0,0,0,1,0,74.9,1107.25,Yes,69.203125,Yes,0.5030017190541579
2159-TURXX,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,20.05,95.55,No,15.925,No,0.14606798658252557
1548-FEHVL,1,0,1,0,61,1,2,1,2,2,0,0,2,2,0,1,2,106.2,6375.2,No,102.8258064516129,No,0.3913246097775469
3795-CAWEX,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,116.55,8152.3,No,114.8211267605634,No,0.058557864378048566
6215-NQCPY,1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,99.7,1566.75,No,97.921875,Yes,0.5837827562233816
5647-URDKA,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.7,130.25,No,14.47222222222222,No,0.030577576326784126
2229-DPMBI,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.5,162.15,No,18.016666666666666,No,0.026360262591120735
9626-WEQRM,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,3,29.15,110.05,No,22.01,No,0.44932491590014245
2188-SXWVT,0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,55.0,1885.15,No,53.861428571428576,No,0.03668405656604367
6258-PVZWJ,1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,90.8,6302.85,No,91.34565217391304,No,0.02455690034580615
1094-BKOSX,0,0,1,1,45,0,1,0,0,2,2,2,0,2,1,0,0,51.0,2264.5,No,49.22826086956522,No,0.04986638445111232
6969-MVBAI,0,1,0,0,9,1,2,1,0,0,2,0,2,0,0,1,2,90.1,816.8,No,81.67999999999999,Yes,0.7254038669529463
2978-XXSOG,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,1253.5,No,54.5,No,0.18746901862449786
2342-CKIAO,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.3,41.2,No,13.733333333333334,No,0.1914589016742389
6953-PBDIN,1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,0,72.95,5265.55,No,74.16267605633803,No,0.01275339949243217
3898-BSJYF,0,0,0,1,10,1,2,0,2,0,2,2,0,2,1,0,1,73.55,693.3,No,63.02727272727272,No,0.09626890592734755
3938-YFPXD,1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,84.3,5997.1,No,82.15205479452055,No,0.016173764816064706
7696-AMHOD,0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,78.0,3824.2,No,76.484,No,0.06038832726633667
2453-SAFNS,0,1,0,0,54,1,2,0,0,2,0,2,2,0,1,0,3,72.1,3886.05,No,70.65545454545455,No,0.061404526760253375
9558-IHEZX,0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,106.75,7283.25,No,101.15625,No,0.0818465808373171
9617-UDPEU,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,412.55,No,17.93695652173913,No,0.06032287038336085
6340-DACFT,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1070.25,No,20.985294117647054,No,0.005449219113972038
4955-VCWBI,0,0,1,1,43,1,0,2,1,1,1,1,1,1,1,0,3,20.0,817.95,No,18.589772727272727,No,0.01813094236421782
6813-GZQCG,0,0,1,1,45,1,2,2,1,1,1,1,1,1,2,1,1,24.65,1171.3,No,25.463043478260868,No,0.013870157003626739
7426-GSWPO,1,1,0,0,64,1,2,1,2,2,0,0,2,2,0,1,0,103.5,6548.65,No,100.74846153846153,No,0.34599562064486666
3389-KTRXV,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,23.85,625.65,No,26.06875,No,0.020509283991292555
3118-UHVVQ,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.8,1911.5,No,27.70289855072464,No,0.005638254692716338
1031-IIDEO,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,70.85,Yes,35.425,Yes,0.7989398632144873
5832-XKAES,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.8,134.7,Yes,44.9,Yes,0.7074712886626586
3205-MXZRA,1,0,0,0,26,1,0,0,0,0,0,2,2,0,1,0,1,59.45,1507.0,No,55.81481481481482,No,0.06887387016212973
